EAF_10|30907|Zambezian flooded grasslands|1181.95738613654|0.768559210453997|2.75025472373028
EAF_11|30716|Southern Acacia-Commiphora bushlands and thickets|31088.0147218971|13.6186103774748|47.8869442932512
EAF_11|30704|Central Zambezian Miombo woodlands|22849.2470105925|1.9253103273496|35.196220425368
EAF_11|31015|Southern Rift montane forest-grassland mosaic|6100.33337749948|18.1716123146412|9.39675071669394
EAF_11|30706|Eastern Miombo woodlands|4282.49339134674|0.883068523540845|6.59661043981657
EAF_11|30708|Itigi-Sumbu thicket|961.325545280758|12.2303992894086|1.48079390872502
EAF_12|30704|Central Zambezian Miombo woodlands|16972.5980215632|1.43013545425459|57.2664898755784
EAF_12|30907|Zambezian flooded grasslands|12862.424996939|8.36369848534394|43.3985374499995
EAF_13|30101|Albertine Rift montane forests|3451.79714275344|3.31602106879226|100.448187156957
EAF_14|30705|East Sudanian savanna|7715.70949874867|0.839042937991613|62.0261574687184
EAF_14|30108|East African montane forests|4144.33273904958|6.31400302028202|33.3160592835622
EAF_14|30711|Northern Acacia-Commiphora bushlands and thickets|662.483008816851|0.202806002476243|5.32566388507609
EAF_15|-9998|Lake|32961.9829118229|3.17016170835295|47.8244124690108
EAF_15|30704|Central Zambezian Miombo woodlands|27644.9393871003|2.32940224578358|40.1099347532055
EAF_15|30101|Albertine Rift montane forests|6244.85227982609|5.99921167872577|9.06063182052445
EAF_15|30708|Itigi-Sumbu thicket|2523.87668389744|32.109850562932|3.6618828386182
EAF_16|-9998|Lake|29395.6798197741|2.82716785591883|67.1114076963168
EAF_16|30704|Central Zambezian Miombo woodlands|6654.80262434702|0.56074321456584|15.1931567767533
EAF_16|30706|Eastern Miombo woodlands|5638.33863792493|1.16264963450414|12.8725324734668
EAF_16|30725|Zambezian and Mopane woodlands|1473.25544437097|0.310581468831844|3.36349583932699
EAF_16|31015|Southern Rift montane forest-grassland mosaic|908.542412078498|2.70635708936725|2.07423541827323
SAF_01|30726|Zambezian Baikiaea woodlands|132144.283534593|49.862827772811|25.5892998849387
SAF_01|30709|Kalahari Acacia-Baikiaea woodlands|101728.861605039|30.2571994825396|19.6994548453797
SAF_01|30725|Zambezian and Mopane woodlands|68923.1291934503|14.5298948550829|13.3467341512194
SAF_01|30704|Central Zambezian Miombo woodlands|67427.9577254189|5.68157643447328|13.0571991819307
SAF_01|30907|Zambezian flooded grasslands|47217.8536711688|30.7030665931756|9.14357992034052
SAF_01|30701|Angolan Miombo woodlands|41785.7780228134|6.31663405797075|8.09167658373458
SAF_01|30719|Southern Miombo woodlands|27131.3314292947|6.63110358759498|5.25389186464607
SAF_01|30908|Zambezian halophytics|21707.0770370822|71.3144307975007|4.20350308821304
SAF_01|30724|Western Zambezian grasslands|6602.3709890606|19.3673646674438|1.27852712710393
SAF_01|30717|Southern Africa bushveld|3932.74416107216|1.75884645050356|0.761562793460317
SAF_02|30725|Zambezian and Mopane woodlands|75300.8344713031|15.8743983358204|90.230052557524
SAF_02|30717|Southern Africa bushveld|5216.14186271826|2.33282212745411|6.25029931905913
SAF_02|30719|Southern Miombo woodlands|2677.09185743535|0.654301594686699|3.20785474282847
SAF_02|31004|Drakensberg montane grasslands, woodlands and forests|492.005219102531|0.242768370561197|0.589550661554963
SAF_03|31309|Kalahari xeric savanna|35662.0358501102|6.05039522587514|100.426651503803
SAF_04|30725|Zambezian and Mopane woodlands|12159.2118664117|2.56332049933142|68.3506589835752
SAF_04|30719|Southern Miombo woodlands|5732.13647228032|1.40097771556028|32.2220970872653
SAF_05|31004|Drakensberg montane grasslands, woodlands and forests|7799.28677567673|3.84837409961692|52.8955054302227
SAF_05|31003|Drakensberg alti-montane grasslands and woodlands|6665.84902068975|55.8547229087684|45.2084226689236
SAF_05|31009|Highveld grasslands|331.158136925066|0.177491200775401|2.2459460119624
SAF_06|31314|Nama Karoo|5323.21689431206|1.5127347673799|89.9003679157418
SAF_06|31322|Succulent Karoo|620.44000573352|0.60284045964757|10.4782100546547
SAF_07|30119|Maputaland coastal forest mosaic|7951.63560543891|26.2688231442202|75.3324698115641
SAF_07|20102|Delagoa|1443.89957233411|5.18753239703754|13.6792637818299
SAF_07|31004|Drakensberg montane grasslands, woodlands and forests|607.862529018186|0.299935427441473|5.75878824043722
SAF_07|20193|Natal|196.614977975162|0.86020189323435|1.86269751630522
SAF_07|30725|Zambezian and Mopane woodlands|138.806303670547|0.0292621797814053|1.315027775388
SAF_07|31405|Southern Africa mangroves|132.099978784324|13.2613167888152|1.25149317167798
SAF_07|30116|KwaZulu-Cape coastal forest mosaic|126.356564645636|0.708432677903751|1.19708102382729
SAF_08|30719|Southern Miombo woodlands|2196.78000472013|0.536909727722688|72.7080547210462
SAF_08|31006|Eastern Zimbabwe montane forest-grassland mosaic|840.311821399549|10.7107609039969|27.8122696682339
SAF_09_10_14_15|30725|Zambezian and Mopane woodlands|21425.1742300259|4.51670625604289|34.2895231393009
SAF_09_10_14_15|30704|Central Zambezian Miombo woodlands|19750.8076571499|1.66423138312513|31.6098141797423
SAF_09_10_14_15|30719|Southern Miombo woodlands|18377.5141630658|4.49160412253869|29.4119520509735
SAF_09_10_14_15|31015|Southern Rift montane forest-grassland mosaic|3331.95056216008|9.92518115328667|5.33255854414848
SAF_12|31310|Kaokoveld desert|30596.1618976592|66.7531073414183|45.0119660758677
SAF_12|31316|Namibian savanna woodlands|29051.3193539414|12.8540699186728|42.7392496350614
SAF_12|31315|Namib desert|8659.26936023068|10.6832307612587|12.7392036945106
SAF_13|30702|Angolan Mopane woodlands|19707.0887105866|14.7337993799086|61.9760083988932
SAF_13|30902|Etosha Pan halophytics|6845.39602536144|94.4615736248553|21.5278029034113
SAF_13|31316|Namibian savanna woodlands|5414.16108007764|2.39555402721609|17.0267713054743
SAF_17|30709|Kalahari Acacia-Baikiaea woodlands|31552.4851959138|9.38465076360738|52.6919091440316
SAF_17|31309|Kalahari xeric savanna|28615.1128661798|4.8548193659246|47.7865663490184
SAF_18|31314|Nama Karoo|3722.89455312114|1.0579602780817|53.0425776477715
SAF_18|31004|Drakensberg montane grasslands, woodlands and forests|2825.75471047551|1.39430201150937|40.2604241149659
SAF_18|31201|Albany thickets|490.641950039815|2.86434520862768|6.99050519989145
SAF_19|30701|Angolan Miombo woodlands|25881.9061303332|3.91249217996629|97.0623905309814
SAF_19|30723|Western Congolian forest-savanna mosaic|950.265250131666|0.229349299379615|3.56368717017339
SAF_20|31203|Montane fynbos and renosterveld|34581.0352246751|75.3333919939008|38.8273061473748
SAF_20|31202|Lowland fynbos and renosterveld|18322.0616311286|55.810495582933|20.5718623396008
SAF_20|31322|Succulent Karoo|12003.0496462388|11.6625683370569|13.4769268845979
SAF_20|20192|Agulhas Bank|10485.403794621|10.5479242364726|11.7729264195681
SAF_20|31201|Albany thickets|5314.35606295463|31.0249670347803|5.9669159263706
SAF_20|31314|Nama Karoo|4811.54264454091|1.3673288140683|5.40236109436756
SAF_20|30115|Knysna-Amatole montane forests|2062.59914122011|67.1998074458062|2.31586960295282
SAF_20|20191|Namaqua|1668.6225332972|1.88406194000609|1.87351585988696
SAF_21|30117|Madagascar lowland forests|70217.0194415392|62.4971879617551|56.6194460012009
SAF_21|30118|Madagascar subhumid forests|51033.3454294308|25.513997211655|41.1507034730803
SAF_21|31311|Madagascar spiny thickets|2750.95674661693|6.32589211253977|2.21823210676716
WAF_01|81327|Sahara desert|806056.445469035|17.3339599093837|52.259934796163
WAF_01|30713|Sahelian Acacia savanna|303063.759743191|9.90328614630134|19.6488625731951
WAF_01|81332|West Saharan montane xeric woodlands|220761.382519569|85.3546747955256|14.3128629773194
WAF_01|81329|South Saharan steppe and woodlands|219851.674913135|19.9114065046764|14.2538829139963
WAF_02|30713|Sahelian Acacia savanna|8585.66198084773|0.280555706904067|70.3748314083425
WAF_02|25080|Sahelian Upwelling|3665.60575798236|5.831553870838|30.0461848839275
WAF_03|81321|North Saharan steppe and woodlands|62444.445433527|3.71729180470724|50.9974936784998
WAF_03|81304|Atlantic coastal desert|20171.9379704793|50.3309689697314|16.4741358817526
WAF_03|20028|Saharan Upwelling|19033.2577679394|14.629736602486|15.5441918966998
WAF_03|25080|Sahelian Upwelling|14452.5606132641|22.9923487009666|11.8032014440366
WAF_03|7|Canary Current|6549.00536340028|0.362851048895086|5.34847987361816
WAF_04|30722|West Sudanian savanna|58135.3486162239|3.54070889160959|100.620600858581
WAF_05|30722|West Sudanian savanna|34545.7073787567|2.10399173986844|84.9901431173498
WAF_05|30707|Guinean forest-savanna mosaic|6360.44050421076|0.942163047173105|15.6481018847128
WAF_06|30722|West Sudanian savanna|97183.9998829152|5.91895053006692|73.9980225187235
WAF_06|30707|Guinean forest-savanna mosaic|28175.1989276437|4.17355232845954|21.453212537343
WAF_06|30114|Guinean montane forests|6773.31380094773|21.7658985662947|5.15734923210361
WAF_07|30713|Sahelian Acacia savanna|89154.8759722351|2.91333496568254|68.7699031265121
WAF_07|30903|Inner Niger Delta flooded savanna|35675.7500052915|77.3325653778486|27.5186056295296
WAF_07|30722|West Sudanian savanna|5563.48100005094|0.338841464170459|4.29140913772169
WAF_08|30722|West Sudanian savanna|11782.1603959582|0.717587510341301|100.633484931396
WAF_09|30722|West Sudanian savanna|26567.3154196458|1.61807114211207|100.625460540107
WAF_10|30130|Western Guinean lowland forests|39478.5925153881|19.2053217637647|98.1588058767663
WAF_10|30111|Eastern Guinean forests|566.214828968938|0.297795085787069|1.40782555658854
WAF_10|25081|Gulf of Guinea West|235.543971803509|0.164509761825389|0.585651957948884
WAF_10|31403|Guinean mangroves|204.229639000404|0.866613940979618|0.507792608895789
WAF_11|30130|Western Guinean lowland forests|14649.7080236473|7.12670686599799|95.4283159313866
WAF_11|30114|Guinean montane forests|801.393766926267|2.57526167474144|5.22028544543263
WAF_12|30707|Guinean forest-savanna mosaic|7688.99491491976|1.13895993114682|99.3450763599379
WAF_12|30114|Guinean montane forests|99.8061096294189|0.32072479178308|1.28953727919411
WAF_13|30111|Eastern Guinean forests|1390.1686442907|0.731145440748877|100.660977181445
WAF_14|25081|Gulf of Guinea West|18604.6866702095|12.9939753903163|57.4557643810107
WAF_14|31403|Guinean mangroves|8525.74924037483|36.177575327304|26.3295721239384
WAF_14|30707|Guinean forest-savanna mosaic|5451.05592535867|0.80745719695781|16.8341768086113
WAF_15|30722|West Sudanian savanna|1793.75268760501|0.109247751007366|30.8838450066107
WAF_15|30707|Guinean forest-savanna mosaic|1629.35464951697|0.241353997494087|28.0533302077835
WAF_15|25080|Sahelian Upwelling|1402.20376556801|2.23074365785113|24.142371500114
WAF_15|31403|Guinean mangroves|1016.85460516649|4.31485058241162|17.5076420719686
WAF_16|30707|Guinean forest-savanna mosaic|2346.62577460776|0.347602353785987|69.5764336259612
WAF_16|31403|Guinean mangroves|586.674044806949|2.48945211150081|17.3946302730813
WAF_16|25080|Sahelian Upwelling|429.208847957426|0.682821526361235|12.7258556710333
WAF_16|25081|Gulf of Guinea West|30.7753555613502|0.0214942729152619|0.912475907619976
WAF_17|31401|Central African mangroves|1489.71930058309|4.80618203030746|66.7954572900886
WAF_17|20083|Gulf of Guinea Central|437.683341286999|0.476248006704703|19.624676217913
WAF_17|30707|Guinean forest-savanna mosaic|317.582091394173|0.047042985585268|14.2396228695658
WAF_18|30904|Lake Chad flooded savanna|16936.0971709508|89.7315971514702|39.5750725189754
WAF_18|30713|Sahelian Acacia savanna|14817.6337434021|0.484199321939211|34.6247972030165
WAF_18|-9998|Lake|11298.3179486313|1.08663046835998|26.4011092783794
WAF_19|30722|West Sudanian savanna|7888.53798186734|0.480448079164058|98.5284698119094
WAF_19|30713|Sahelian Acacia savanna|166.68046196265|0.0054466568725095|2.08185229030672
WAF_20|31403|Guinean mangroves|607.860822388582|2.57935461980736|57.4442835507464
WAF_20|25081|Gulf of Guinea West|443.580601063325|0.309807712218442|41.9194145873133
WAF_20|30130|Western Guinean lowland forests|13.6178290536915|0.00662472423752565|1.28691701240416
WAF_21|30114|Guinean montane forests|647.224714209411|2.07984273179695|51.1477484642539
WAF_21|30130|Western Guinean lowland forests|626.40980084656|0.304732286910804|49.5028237115136
